Customer ID,Age,Gender,Location,Annual Income,Purchase History,Browsing History,Time on Site,Income Tier,Region,Time on Site Tier
1033,50,Male,City K,58660,"[{""Purchase Date"": ""2024-07-07"", ""Product Category"": ""Electronics"", ""Price"": 423.12, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 2}}, {""Purchase Date"": ""2025-02-10"", ""Product Category"": ""Clothing"", ""Price"": 413.47, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 2}}, {""Purchase Date"": ""2024-09-15"", ""Product Category"": ""Home & Garden"", ""Price"": 987.04, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 2}}]","[{""Timestamp"": ""2024-10-16T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-12-19T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-10-27T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-11-23T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-06-12T11:09:23Z"", ""Product Category"": ""Clothing""}]",93.2,Medium,,Short
1034,56,Female,City H,80985,"[{""Purchase Date"": ""2024-10-23"", ""Product Category"": ""Home & Garden"", ""Price"": 995.8, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}, {""Purchase Date"": ""2025-04-06"", ""Product Category"": ""Clothing"", ""Price"": 333.26, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}]","[{""Timestamp"": ""2025-04-03T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",63.6,High,,Short
1035,44,Female,City W,56965,"[{""Purchase Date"": ""2024-07-16"", ""Product Category"": ""Home & Garden"", ""Price"": 775.99, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 1}}, {""Purchase Date"": ""2025-04-28"", ""Product Category"": ""Home & Garden"", ""Price"": 469.3, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 1}}, {""Purchase Date"": ""2025-01-06"", ""Product Category"": ""Clothing"", ""Price"": 505.81, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 1}}]","[{""Timestamp"": ""2025-01-16T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-10-05T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-09-21T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",143.5,Medium,Region 4,Medium
1036,29,Female,City X,73860,"[{""Purchase Date"": ""2024-11-25"", ""Product Category"": ""Electronics"", ""Price"": 704.03, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 2}}, {""Purchase Date"": ""2024-12-02"", ""Product Category"": ""Electronics"", ""Price"": 255.21, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 2}}]","[{""Timestamp"": ""2024-07-12T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-01-31T11:09:23Z"", ""Product Category"": ""Clothing""}]",301.9,Medium,Region 5,Very Long
1037,39,Male,City A,91473,"[{""Purchase Date"": ""2024-08-31"", ""Product Category"": ""Electronics"", ""Price"": 882.39, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}]","[{""Timestamp"": ""2025-02-16T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-12-24T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-07-20T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-05-21T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-07-21T11:09:23Z"", ""Product Category"": ""Clothing""}]",477.7,High,Region 1,Very Long
1038,52,Female,City C,51336,"[{""Purchase Date"": ""2025-03-15"", ""Product Category"": ""Electronics"", ""Price"": 877.71, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 1}}, {""Purchase Date"": ""2025-04-20"", ""Product Category"": ""Home & Garden"", ""Price"": 874.71, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 1}}, {""Purchase Date"": ""2024-05-04"", ""Product Category"": ""Electronics"", ""Price"": 999.87, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 1}}, {""Purchase Date"": ""2024-11-14"", ""Product Category"": ""Electronics"", ""Price"": 377.61, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 1}}, {""Purchase Date"": ""2025-01-07"", ""Product Category"": ""Home & Garden"", ""Price"": 182.28, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 1}}]","[{""Timestamp"": ""2024-09-08T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-09-01T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-02-09T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-08-12T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-02-23T11:09:23Z"", ""Product Category"": ""Electronics""}]",441.7,Medium,Region 1,Very Long
1039,29,Male,City H,108460,"[{""Purchase Date"": ""2025-01-24"", ""Product Category"": ""Home & Garden"", ""Price"": 651.96, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 1}}, {""Purchase Date"": ""2025-03-28"", ""Product Category"": ""Electronics"", ""Price"": 717.0, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 1}}, {""Purchase Date"": ""2025-02-05"", ""Product Category"": ""Clothing"", ""Price"": 574.09, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 1}}, {""Purchase Date"": ""2024-11-07"", ""Product Category"": ""Clothing"", ""Price"": 245.56, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 1}}, {""Purchase Date"": ""2024-11-09"", ""Product Category"": ""Home & Garden"", ""Price"": 492.38, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 1}}]","[{""Timestamp"": ""2025-03-26T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-07-25T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-01-09T11:09:23Z"", ""Product Category"": ""Clothing""}]",181.1,High,,Medium
1040,61,Male,City J,38955,"[{""Purchase Date"": ""2024-11-03"", ""Product Category"": ""Clothing"", ""Price"": 384.97, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}, {""Purchase Date"": ""2024-11-28"", ""Product Category"": ""Clothing"", ""Price"": 737.84, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}, {""Purchase Date"": ""2025-02-16"", ""Product Category"": ""Home & Garden"", ""Price"": 287.63, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}]","[{""Timestamp"": ""2024-09-08T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-03-21T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",209.7,Low,Region 4,Long
1041,65,Male,City E,82242,"[{""Purchase Date"": ""2025-01-02"", ""Product Category"": ""Clothing"", ""Price"": 593.63, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 3}}]","[{""Timestamp"": ""2024-09-13T11:09:23Z"", ""Product Category"": ""Electronics""}]",187.8,High,Region 8,Medium
1042,37,Female,City R,99146,"[{""Purchase Date"": ""2024-05-10"", ""Product Category"": ""Clothing"", ""Price"": 147.12, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}, {""Purchase Date"": ""2024-05-04"", ""Product Category"": ""Electronics"", ""Price"": 342.0, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}, {""Purchase Date"": ""2024-10-25"", ""Product Category"": ""Electronics"", ""Price"": 285.47, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}]","[{""Timestamp"": ""2024-05-11T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-04-07T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-09-23T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",407.1,High,,Very Long
1043,62,Female,City I,52172,"[{""Purchase Date"": ""2024-05-19"", ""Product Category"": ""Home & Garden"", ""Price"": 374.24, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 5}}, {""Purchase Date"": ""2024-12-20"", ""Product Category"": ""Electronics"", ""Price"": 102.27, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 5}}, {""Purchase Date"": ""2024-09-15"", ""Product Category"": ""Home & Garden"", ""Price"": 823.92, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 5}}, {""Purchase Date"": ""2025-04-11"", ""Product Category"": ""Home & Garden"", ""Price"": 675.68, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 5}}, {""Purchase Date"": ""2025-03-19"", ""Product Category"": ""Clothing"", ""Price"": 580.2, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 5}}]","[{""Timestamp"": ""2025-02-24T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-09-02T11:09:23Z"", ""Product Category"": ""Clothing""}]",493.2,Medium,,Very Long
1044,60,Female,City V,72510,"[{""Purchase Date"": ""2025-04-02"", ""Product Category"": ""Clothing"", ""Price"": 400.25, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}, {""Purchase Date"": ""2024-08-01"", ""Product Category"": ""Home & Garden"", ""Price"": 358.35, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}]","[{""Timestamp"": ""2025-03-16T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-07-18T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-05-27T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-04-16T11:09:23Z"", ""Product Category"": ""Clothing""}]",334.5,Medium,Region 3,Very Long
1045,64,Male,City Q,80863,"[{""Purchase Date"": ""2025-04-07"", ""Product Category"": ""Electronics"", ""Price"": 214.43, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 3}}]","[{""Timestamp"": ""2024-05-20T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",327.0,High,Region 6,Very Long
1046,29,Male,City U,108056,"[{""Purchase Date"": ""2024-05-29"", ""Product Category"": ""Clothing"", ""Price"": 817.66, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 3}}, {""Purchase Date"": ""2024-08-23"", ""Product Category"": ""Home & Garden"", ""Price"": 723.5, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 3}}, {""Purchase Date"": ""2025-04-24"", ""Product Category"": ""Clothing"", ""Price"": 125.47, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 3}}, {""Purchase Date"": ""2024-12-06"", ""Product Category"": ""Clothing"", ""Price"": 975.07, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 3}}, {""Purchase Date"": ""2024-09-12"", ""Product Category"": ""Clothing"", ""Price"": 501.46, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 3}}]","[{""Timestamp"": ""2024-10-28T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-09-19T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-07-02T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-07-13T11:09:23Z"", ""Product Category"": ""Electronics""}]",347.7,High,Region 3,Very Long
1047,25,Male,City Z,72869,"[{""Purchase Date"": ""2025-02-10"", ""Product Category"": ""Home & Garden"", ""Price"": 82.25, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2024-09-11"", ""Product Category"": ""Clothing"", ""Price"": 651.06, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2024-07-01"", ""Product Category"": ""Electronics"", ""Price"": 964.68, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2024-07-13"", ""Product Category"": ""Electronics"", ""Price"": 467.23, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}]","[{""Timestamp"": ""2024-09-12T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-05-19T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-12-26T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-04-02T11:09:23Z"", ""Product Category"": ""Electronics""}]",422.4,Medium,Region 4,Very Long
1048,30,Male,City J,37262,"[{""Purchase Date"": ""2024-06-21"", ""Product Category"": ""Home & Garden"", ""Price"": 534.68, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 5}}, {""Purchase Date"": ""2024-09-07"", ""Product Category"": ""Electronics"", ""Price"": 398.59, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 5}}, {""Purchase Date"": ""2025-04-20"", ""Product Category"": ""Electronics"", ""Price"": 482.74, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 5}}]","[{""Timestamp"": ""2024-05-28T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-12-12T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-04-05T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-10-31T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-10-23T11:09:23Z"", ""Product Category"": ""Clothing""}]",429.8,Low,Region 4,Very Long
1049,34,Male,City R,109406,"[{""Purchase Date"": ""2025-03-17"", ""Product Category"": ""Home & Garden"", ""Price"": 75.54, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}, {""Purchase Date"": ""2024-05-21"", ""Product Category"": ""Clothing"", ""Price"": 548.95, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}, {""Purchase Date"": ""2025-03-02"", ""Product Category"": ""Home & Garden"", ""Price"": 122.31, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}, {""Purchase Date"": ""2025-04-29"", ""Product Category"": ""Electronics"", ""Price"": 648.79, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}]","[{""Timestamp"": ""2024-08-23T11:09:23Z"", ""Product Category"": ""Clothing""}]",418.9,High,,Very Long
1050,59,Male,City X,41043,"[{""Purchase Date"": ""2024-07-28"", ""Product Category"": ""Clothing"", ""Price"": 151.45, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 2}}, {""Purchase Date"": ""2025-03-03"", ""Product Category"": ""Home & Garden"", ""Price"": 325.03, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 2}}]","[{""Timestamp"": ""2025-02-26T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-04-30T11:09:23Z"", ""Product Category"": ""Electronics""}]",409.6,Low,Region 5,Very Long
1051,48,Male,City Z,107361,"[{""Purchase Date"": ""2024-11-06"", ""Product Category"": ""Electronics"", ""Price"": 874.15, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 4}}, {""Purchase Date"": ""2024-12-05"", ""Product Category"": ""Electronics"", ""Price"": 718.32, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 4}}, {""Purchase Date"": ""2024-09-10"", ""Product Category"": ""Home & Garden"", ""Price"": 330.77, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 4}}, {""Purchase Date"": ""2025-01-01"", ""Product Category"": ""Clothing"", ""Price"": 408.88, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 4}}]","[{""Timestamp"": ""2025-03-25T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-08-25T11:09:23Z"", ""Product Category"": ""Clothing""}]",346.9,High,Region 4,Very Long
1052,21,Male,City F,82370,"[{""Purchase Date"": ""2024-09-10"", ""Product Category"": ""Clothing"", ""Price"": 699.59, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 3}}, {""Purchase Date"": ""2024-10-18"", ""Product Category"": ""Electronics"", ""Price"": 382.16, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 3}}, {""Purchase Date"": ""2025-01-17"", ""Product Category"": ""Clothing"", ""Price"": 640.49, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 3}}, {""Purchase Date"": ""2024-11-12"", ""Product Category"": ""Home & Garden"", ""Price"": 44.96, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 3}}]","[{""Timestamp"": ""2024-07-03T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-01-30T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-02-01T11:09:23Z"", ""Product Category"": ""Clothing""}]",182.3,High,Region 7,Medium
1053,47,Male,City Z,66200,"[{""Purchase Date"": ""2025-01-30"", ""Product Category"": ""Electronics"", ""Price"": 892.68, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 1}}, {""Purchase Date"": ""2024-12-05"", ""Product Category"": ""Home & Garden"", ""Price"": 502.29, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 1}}, {""Purchase Date"": ""2024-06-18"", ""Product Category"": ""Home & Garden"", ""Price"": 952.37, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 1}}, {""Purchase Date"": ""2024-05-24"", ""Product Category"": ""Home & Garden"", ""Price"": 94.99, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 1}}, {""Purchase Date"": ""2024-11-23"", ""Product Category"": ""Home & Garden"", ""Price"": 476.82, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 1}}]","[{""Timestamp"": ""2024-08-07T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-10-03T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-01-26T11:09:23Z"", ""Product Category"": ""Electronics""}]",103.6,Medium,Region 4,Medium
